id_venta,producto,cantidad,precio_unitario,vendedor
5176,Impresora,2,250,Hugo
5177,USB Hub,2,30,Carlos
5178,Teclado,4,45,Jose
5179,Monitor,10,200,Beatriz
5180,USB Hub,18,30,Gabriela
5181,USB Hub,17,30,Ana
5182,Teclado,10,45,Carlos
5183,Laptop,6,1500,Fernando
5184,Impresora,13,250,Fernando
5185,RAM,11,90,Ana
5186,Webcam,8,60,Jose
5187,Switch,9,95,Diego
5188,Laptop,4,1500,Hugo
5189,Teclado,9,45,Ana
5190,Parlantes,14,110,Carlos
5191,Parlantes,7,110,Jose
5192,SSD,6,120,Carlos
5193,SSD,2,120,Elena
5194,Laptop,3,1500,Carlos
5195,Microfono,6,70,Diego
5196,Webcam,5,60,Beatriz
5197,Parlantes,6,110,Ana
5198,Parlantes,1,110,Hugo
5199,Monitor,2,200,Fernando
5200,Teclado,6,45,Fernando
5201,USB Hub,14,30,Hugo
5202,Impresora,6,250,Fernando
5203,Auriculares,3,80,Isabel
5204,Microfono,4,70,Beatriz
5205,USB Hub,6,30,Isabel
5206,Mouse,15,20,Isabel
5207,Microfono,8,70,Beatriz
5208,Impresora,12,250,Diego
5209,Teclado,12,45,Hugo
5210,Monitor,10,200,Isabel
5211,Router,19,75,Carlos
5212,Switch,5,95,Isabel
5213,USB Hub,3,30,Isabel
5214,Tablet,20,350,Isabel
5215,RAM,7,90,Beatriz
5216,Tablet,2,350,Elena
5217,Laptop,18,1500,Jose
5218,Impresora,20,250,Isabel
5219,Auriculares,10,80,Fernando
5220,SSD,12,120,Gabriela
5221,Microfono,16,70,Hugo
5222,USB Hub,19,30,Isabel
5223,Impresora,11,250,Jose
5224,Webcam,6,60,Elena
5225,Auriculares,5,80,Ana
5226,Tablet,4,350,Ana
5227,Switch,20,95,Ana
5228,Teclado,7,45,Beatriz
5229,Webcam,5,60,Beatriz
5230,RAM,13,90,Isabel
5231,Laptop,13,1500,Jose
5232,Monitor,12,200,Beatriz
5233,Teclado,19,45,Ana
5234,Parlantes,13,110,Ana
5235,Switch,5,95,Elena
5236,SSD,7,120,Hugo
5237,USB Hub,14,30,Isabel
5238,Impresora,11,250,Isabel
5239,Tablet,12,350,Fernando
5240,Microfono,19,70,Beatriz
5241,Tablet,18,350,Carlos
5242,USB Hub,14,30,Jose
5243,Webcam,20,60,Elena
5244,Laptop,2,1500,Elena
5245,RAM,5,90,Elena
5246,Router,4,75,Jose
5247,Auriculares,17,80,Carlos
5248,SSD,15,120,Diego
5249,Parlantes,13,110,Hugo
5250,Auriculares,14,80,Jose
5251,Router,17,75,Diego
5252,Impresora,17,250,Carlos
5253,Monitor,16,200,Hugo
5254,Auriculares,4,80,Carlos
5255,SSD,4,120,Diego
5256,Microfono,2,70,Diego
5257,Webcam,20,60,Ana
5258,Auriculares,17,80,Elena
5259,Laptop,8,1500,Carlos
5260,Auriculares,6,80,Elena
5261,Switch,19,95,Beatriz
5262,SSD,19,120,Gabriela
5263,USB Hub,18,30,Beatriz
5264,Impresora,19,250,Fernando
5265,Webcam,3,60,Elena
5266,Switch,1,95,Diego
5267,Parlantes,16,110,Gabriela
5268,Parlantes,14,110,Beatriz
5269,SSD,5,120,Fernando
5270,RAM,11,90,Isabel
5271,Auriculares,18,80,Beatriz
5272,Monitor,3,200,Hugo
5273,SSD,5,120,Diego
5274,Mouse,10,20,Carlos
5275,Mouse,17,20,Beatriz
5276,RAM,18,90,Gabriela
5277,Parlantes,14,110,Ana
5278,Tablet,3,350,Jose
5279,SSD,19,120,Diego
5280,Monitor,13,200,Diego
5281,Parlantes,8,110,Hugo
5282,Laptop,7,1500,Hugo
5283,Parlantes,18,110,Isabel
5284,Parlantes,8,110,Beatriz
5285,Auriculares,10,80,Elena
5286,Monitor,13,200,Isabel
5287,Mouse,14,20,Fernando
5288,USB Hub,20,30,Hugo
5289,Parlantes,2,110,Fernando
5290,Auriculares,8,80,Carlos
5291,Monitor,2,200,Elena
5292,Microfono,18,70,Gabriela
5293,Webcam,14,60,Jose
5294,RAM,18,90,Fernando
5295,Auriculares,7,80,Isabel
5296,Auriculares,13,80,Hugo
5297,Webcam,16,60,Jose
5298,Mouse,3,20,Hugo
5299,Monitor,3,200,Jose
5300,Auriculares,4,80,Gabriela
5301,Monitor,12,200,Isabel
5302,SSD,1,120,Fernando
5303,Laptop,9,1500,Fernando
5304,Laptop,9,1500,Jose
5305,Teclado,9,45,Diego
5306,Tablet,4,350,Carlos
5307,Monitor,14,200,Gabriela
5308,Router,20,75,Diego
5309,Auriculares,4,80,Fernando
5310,Auriculares,2,80,Beatriz
5311,USB Hub,7,30,Jose
5312,Monitor,17,200,Isabel
5313,Webcam,2,60,Jose
5314,Laptop,6,1500,Fernando
5315,Parlantes,17,110,Carlos
5316,Webcam,5,60,Jose
5317,RAM,1,90,Isabel
5318,Impresora,4,250,Fernando
5319,Webcam,16,60,Elena
5320,Microfono,9,70,Gabriela
5321,Router,17,75,Beatriz
5322,RAM,13,90,Beatriz
5323,Monitor,2,200,Gabriela
5324,Parlantes,7,110,Ana
5325,Teclado,13,45,Isabel
5326,Tablet,17,350,Fernando
5327,Impresora,1,250,Elena
5328,Impresora,15,250,Diego
5329,Teclado,16,45,Ana
5330,Impresora,12,250,Jose
5331,Monitor,7,200,Beatriz
5332,Auriculares,11,80,Diego
5333,Router,1,75,Hugo
5334,Parlantes,11,110,Elena
5335,SSD,18,120,Isabel
5336,Impresora,18,250,Hugo
5337,Tablet,16,350,Hugo
5338,Teclado,5,45,Isabel
5339,Tablet,18,350,Beatriz
5340,Switch,8,95,Ana
5341,Monitor,15,200,Beatriz
5342,RAM,17,90,Isabel
5343,Monitor,8,200,Beatriz
5344,Switch,11,95,Elena
5345,SSD,17,120,Diego
5346,Tablet,5,350,Carlos
5347,Switch,5,95,Hugo
5348,Laptop,20,1500,Elena
5349,Teclado,19,45,Jose
5350,Monitor,4,200,Elena
5351,Parlantes,9,110,Jose
5352,Laptop,19,1500,Elena
5353,Tablet,14,350,Gabriela
5354,Mouse,15,20,Carlos
5355,Microfono,13,70,Elena
5356,USB Hub,17,30,Hugo
5357,SSD,16,120,Ana
5358,Switch,1,95,Beatriz
5359,Webcam,19,60,Isabel
5360,Microfono,1,70,Isabel
5361,Tablet,3,350,Hugo
5362,Laptop,3,1500,Ana
5363,Microfono,5,70,Beatriz
5364,USB Hub,11,30,Diego
5365,Tablet,3,350,Elena
5366,SSD,5,120,Carlos
5367,Impresora,12,250,Hugo
5368,Mouse,11,20,Fernando
5369,Tablet,16,350,Beatriz
5370,Monitor,10,200,Ana
5371,Router,15,75,Beatriz
5372,Mouse,1,20,Jose
5373,Parlantes,18,110,Fernando
5374,Laptop,7,1500,Hugo
5375,Mouse,5,20,Elena
5376,Switch,18,95,Isabel
5377,Impresora,14,250,Isabel
5378,Microfono,3,70,Diego
5379,Impresora,5,250,Isabel
5380,Router,11,75,Gabriela
5381,USB Hub,5,30,Beatriz
5382,USB Hub,20,30,Diego
5383,Router,8,75,Fernando
5384,USB Hub,16,30,Ana
5385,USB Hub,12,30,Carlos
5386,RAM,4,90,Jose
5387,Webcam,12,60,Carlos
5388,USB Hub,10,30,Carlos
5389,Laptop,6,1500,Carlos
5390,Switch,3,95,Ana
5391,Webcam,17,60,Isabel
5392,Microfono,1,70,Carlos
5393,Router,9,75,Carlos
5394,Tablet,20,350,Jose
5395,USB Hub,8,30,Diego
5396,Impresora,1,250,Beatriz
5397,Laptop,15,1500,Hugo
5398,Router,4,75,Ana
5399,Impresora,12,250,Hugo
5400,Microfono,10,70,Isabel
5401,RAM,10,90,Carlos
5402,Impresora,4,250,Elena
5403,SSD,18,120,Isabel
5404,Switch,12,95,Carlos
5405,Laptop,17,1500,Gabriela
5406,USB Hub,1,30,Gabriela
5407,Laptop,10,1500,Isabel
5408,Parlantes,18,110,Beatriz
5409,Parlantes,19,110,Elena
5410,Switch,9,95,Jose
5411,Tablet,12,350,Jose
5412,Webcam,20,60,Hugo
5413,Laptop,20,1500,Carlos
5414,SSD,15,120,Elena
5415,Parlantes,17,110,Gabriela
5416,Router,5,75,Gabriela
5417,Impresora,20,250,Hugo
5418,Teclado,12,45,Isabel
5419,Teclado,1,45,Carlos
5420,Switch,17,95,Diego
5421,Mouse,6,20,Hugo
5422,Webcam,14,60,Beatriz
5423,Tablet,7,350,Jose
5424,Monitor,12,200,Ana
5425,Auriculares,20,80,Hugo
5426,RAM,6,90,Carlos
5427,Teclado,7,45,Carlos
5428,Impresora,3,250,Carlos
5429,Parlantes,6,110,Hugo
5430,Tablet,15,350,Elena
5431,Tablet,13,350,Carlos
5432,Parlantes,13,110,Fernando
5433,Switch,15,95,Beatriz
5434,RAM,20,90,Jose
5435,USB Hub,3,30,Carlos
5436,Laptop,13,1500,Gabriela
5437,Parlantes,13,110,Gabriela
5438,Switch,6,95,Diego
5439,Auriculares,19,80,Carlos
5440,Mouse,2,20,Diego
5441,Switch,16,95,Carlos
5442,Monitor,18,200,Diego
5443,Mouse,5,20,Beatriz
5444,Impresora,20,250,Hugo
5445,USB Hub,12,30,Hugo
5446,Auriculares,3,80,Fernando
5447,Auriculares,14,80,Carlos
5448,SSD,18,120,Ana
5449,Mouse,6,20,Jose
5450,Parlantes,18,110,Gabriela
5451,Auriculares,13,80,Gabriela
5452,Parlantes,14,110,Elena
5453,Parlantes,1,110,Beatriz
5454,Tablet,20,350,Ana
5455,Microfono,2,70,Beatriz
5456,RAM,10,90,Beatriz
5457,Webcam,4,60,Ana
5458,Laptop,7,1500,Elena
5459,Auriculares,19,80,Beatriz
5460,Auriculares,12,80,Hugo
5461,USB Hub,14,30,Beatriz
5462,SSD,15,120,Hugo
5463,Router,2,75,Jose
5464,Laptop,3,1500,Fernando
5465,Parlantes,18,110,Elena
5466,Monitor,7,200,Jose
5467,Laptop,16,1500,Carlos
5468,Parlantes,4,110,Isabel
5469,Router,17,75,Jose
5470,Monitor,11,200,Elena
5471,Router,15,75,Gabriela
5472,Auriculares,13,80,Jose
5473,RAM,13,90,Beatriz
5474,USB Hub,13,30,Jose
5475,Tablet,11,350,Elena
5476,Parlantes,15,110,Ana
5477,Laptop,11,1500,Jose
5478,Parlantes,9,110,Elena
5479,Switch,20,95,Fernando
5480,Monitor,19,200,Ana
5481,Teclado,12,45,Jose
5482,Parlantes,8,110,Fernando
5483,Auriculares,11,80,Fernando
5484,Parlantes,3,110,Isabel
5485,Monitor,1,200,Beatriz
5486,Laptop,14,1500,Gabriela
5487,USB Hub,7,30,Carlos
5488,Switch,13,95,Ana
5489,Impresora,5,250,Beatriz
5490,Auriculares,5,80,Hugo
5491,Router,12,75,Diego
5492,Laptop,2,1500,Gabriela
5493,SSD,17,120,Ana
5494,Impresora,18,250,Jose
5495,SSD,16,120,Isabel
5496,RAM,18,90,Hugo
5497,Tablet,16,350,Fernando
5498,Router,15,75,Elena
5499,Tablet,20,350,Hugo
5500,Auriculares,19,80,Diego
5501,Impresora,2,250,Carlos
5502,Auriculares,16,80,Carlos
5503,USB Hub,6,30,Jose
5504,RAM,3,90,Gabriela
5505,USB Hub,2,30,Diego
5506,Router,4,75,Elena
5507,Mouse,15,20,Diego
5508,Auriculares,19,80,Diego
5509,SSD,13,120,Carlos
5510,Parlantes,6,110,Ana
5511,Monitor,5,200,Elena
5512,RAM,10,90,Fernando
5513,Parlantes,3,110,Gabriela
5514,Switch,16,95,Fernando
5515,Router,19,75,Diego
5516,Microfono,1,70,Gabriela
5517,Router,1,75,Hugo
5518,RAM,3,90,Diego
5519,Tablet,4,350,Ana
5520,Laptop,14,1500,Carlos
5521,Laptop,14,1500,Carlos
5522,Switch,1,95,Gabriela
5523,Parlantes,11,110,Ana
5524,Webcam,19,60,Gabriela
5525,Laptop,19,1500,Elena
5526,Webcam,7,60,Beatriz
5527,Tablet,5,350,Fernando
5528,Parlantes,6,110,Hugo
5529,Monitor,7,200,Diego
5530,RAM,16,90,Jose
5531,Tablet,7,350,Gabriela
5532,Webcam,3,60,Carlos
5533,Webcam,18,60,Diego
5534,Microfono,3,70,Carlos
5535,Parlantes,5,110,Gabriela
5536,Impresora,1,250,Carlos
5537,Auriculares,5,80,Hugo
5538,Teclado,16,45,Jose
5539,Mouse,13,20,Elena
5540,USB Hub,1,30,Jose
5541,RAM,2,90,Elena
5542,Parlantes,13,110,Carlos
5543,Router,9,75,Fernando
5544,Webcam,14,60,Elena
5545,Teclado,8,45,Jose
5546,USB Hub,3,30,Gabriela
5547,SSD,4,120,Ana
5548,Teclado,12,45,Hugo
5549,Laptop,10,1500,Isabel
5550,Impresora,3,250,Elena
5551,Webcam,2,60,Hugo
5552,Webcam,11,60,Isabel
5553,Mouse,2,20,Beatriz
5554,USB Hub,12,30,Hugo
5555,Teclado,15,45,Ana
5556,RAM,20,90,Ana
5557,Parlantes,10,110,Ana
5558,Impresora,8,250,Diego
5559,Tablet,20,350,Hugo
5560,Parlantes,5,110,Carlos
5561,Auriculares,11,80,Beatriz
5562,SSD,1,120,Isabel
5563,Auriculares,11,80,Isabel
5564,Auriculares,4,80,Fernando
5565,Router,2,75,Elena
5566,Laptop,9,1500,Elena
5567,Laptop,20,1500,Beatriz
5568,RAM,1,90,Jose
5569,Teclado,16,45,Gabriela
5570,Switch,7,95,Isabel
5571,Monitor,18,200,Elena
5572,Teclado,14,45,Jose
5573,Webcam,10,60,Ana
5574,Microfono,14,70,Ana
5575,Teclado,3,45,Beatriz
5576,Tablet,11,350,Beatriz
5577,Monitor,5,200,Carlos
5578,Monitor,14,200,Isabel
5579,Webcam,11,60,Ana
5580,Mouse,1,20,Ana
5581,Webcam,5,60,Gabriela
5582,Impresora,7,250,Carlos
5583,Tablet,7,350,Beatriz
5584,SSD,12,120,Elena
5585,RAM,17,90,Fernando
5586,Switch,15,95,Gabriela
5587,Router,18,75,Diego
5588,Webcam,15,60,Ana
5589,USB Hub,16,30,Isabel
5590,Microfono,9,70,Ana
5591,Parlantes,8,110,Isabel
5592,Tablet,1,350,Diego
5593,Auriculares,8,80,Diego
5594,Parlantes,14,110,Carlos
5595,Auriculares,6,80,Isabel
5596,Microfono,10,70,Fernando
5597,Parlantes,2,110,Jose
5598,Tablet,3,350,Hugo
5599,Switch,3,95,Carlos
5600,RAM,7,90,Fernando
5601,Webcam,8,60,Fernando
5602,Switch,12,95,Fernando
5603,Webcam,3,60,Ana
5604,Switch,17,95,Carlos
5605,Parlantes,13,110,Carlos
5606,Webcam,9,60,Hugo
5607,RAM,8,90,Gabriela
5608,USB Hub,9,30,Fernando
5609,Mouse,9,20,Elena
5610,Webcam,9,60,Carlos
5611,Microfono,6,70,Jose
5612,Switch,15,95,Diego
5613,USB Hub,18,30,Fernando
5614,Auriculares,20,80,Elena
5615,SSD,13,120,Carlos
5616,Mouse,13,20,Beatriz
5617,SSD,14,120,Ana
5618,Auriculares,15,80,Jose
5619,Router,1,75,Ana
5620,Teclado,4,45,Ana
5621,Webcam,15,60,Elena
5622,Laptop,12,1500,Hugo
5623,Monitor,8,200,Beatriz
5624,Laptop,18,1500,Isabel
5625,Monitor,11,200,Ana
5626,SSD,8,120,Gabriela
5627,Teclado,13,45,Elena
5628,Monitor,18,200,Gabriela
5629,Parlantes,6,110,Carlos
5630,RAM,8,90,Isabel
5631,Laptop,9,1500,Hugo
5632,Auriculares,7,80,Carlos
5633,Laptop,7,1500,Hugo
5634,Tablet,4,350,Isabel
5635,Laptop,12,1500,Beatriz
5636,Mouse,5,20,Carlos
5637,Router,2,75,Beatriz
5638,Switch,18,95,Diego
5639,Switch,6,95,Carlos
5640,Tablet,2,350,Jose
5641,Router,17,75,Ana
5642,SSD,12,120,Beatriz
5643,Teclado,11,45,Carlos
5644,Microfono,3,70,Jose
5645,Mouse,20,20,Jose
5646,Parlantes,11,110,Hugo
5647,Webcam,5,60,Elena
5648,Teclado,15,45,Carlos
5649,SSD,4,120,Hugo
5650,Mouse,6,20,Fernando
5651,Monitor,14,200,Hugo
5652,Router,2,75,Ana
5653,Microfono,14,70,Beatriz
5654,Router,7,75,Carlos
5655,Router,13,75,Gabriela
5656,Monitor,4,200,Jose
5657,Mouse,15,20,Beatriz
5658,Microfono,5,70,Fernando
5659,Teclado,12,45,Isabel
5660,Router,15,75,Jose
5661,Laptop,20,1500,Elena
5662,Parlantes,16,110,Elena
5663,Switch,12,95,Elena
5664,Microfono,14,70,Isabel
5665,Teclado,16,45,Gabriela
5666,Webcam,1,60,Hugo
5667,Switch,5,95,Hugo
5668,Monitor,2,200,Jose
5669,SSD,16,120,Ana
5670,Parlantes,4,110,Isabel
5671,Auriculares,17,80,Carlos
5672,Parlantes,14,110,Jose
5673,Webcam,14,60,Hugo
5674,Microfono,2,70,Gabriela
5675,USB Hub,11,30,Elena
5676,Router,1,75,Beatriz
5677,Tablet,6,350,Fernando
5678,Microfono,5,70,Ana
5679,Impresora,12,250,Carlos
5680,Laptop,11,1500,Carlos
5681,Microfono,4,70,Isabel
5682,Laptop,9,1500,Fernando
5683,RAM,18,90,Fernando
5684,RAM,7,90,Isabel
5685,USB Hub,12,30,Elena
5686,Auriculares,19,80,Jose
5687,Mouse,1,20,Carlos
5688,Mouse,14,20,Hugo
5689,Webcam,15,60,Ana
5690,Microfono,11,70,Fernando
5691,Mouse,1,20,Beatriz
5692,RAM,7,90,Jose
5693,Router,6,75,Fernando
5694,Mouse,5,20,Ana
5695,Parlantes,13,110,Diego
5696,Monitor,4,200,Elena
5697,Impresora,1,250,Fernando
5698,RAM,14,90,Beatriz
5699,Monitor,12,200,Beatriz
5700,Router,3,75,Gabriela
5701,RAM,4,90,Elena
5702,RAM,3,90,Hugo
5703,Switch,4,95,Carlos
5704,Microfono,18,70,Beatriz
5705,Monitor,4,200,Diego
5706,Mouse,8,20,Carlos
5707,Monitor,18,200,Fernando
5708,Teclado,14,45,Isabel
5709,Mouse,6,20,Hugo
5710,Tablet,15,350,Hugo
5711,USB Hub,13,30,Elena
5712,Tablet,11,350,Fernando
5713,Webcam,17,60,Jose
5714,RAM,15,90,Ana
5715,USB Hub,8,30,Jose
5716,USB Hub,2,30,Isabel
5717,Monitor,2,200,Hugo
5718,SSD,5,120,Fernando
5719,SSD,18,120,Elena
5720,Router,8,75,Beatriz
5721,Mouse,2,20,Isabel
5722,Webcam,18,60,Ana
5723,Parlantes,9,110,Elena
5724,Auriculares,7,80,Beatriz
5725,USB Hub,7,30,Carlos
5726,USB Hub,1,30,Ana
5727,Switch,16,95,Beatriz
5728,RAM,12,90,Beatriz
5729,Tablet,10,350,Jose
5730,USB Hub,18,30,Diego
5731,Parlantes,11,110,Jose
5732,Microfono,20,70,Hugo
5733,Microfono,13,70,Carlos
5734,USB Hub,3,30,Fernando
5735,Webcam,1,60,Jose
5736,Switch,7,95,Diego
5737,SSD,20,120,Jose
5738,RAM,6,90,Jose
5739,Router,6,75,Elena
5740,Parlantes,13,110,Gabriela
5741,Microfono,13,70,Elena
5742,SSD,15,120,Diego
5743,Impresora,19,250,Beatriz
5744,Parlantes,17,110,Elena
5745,RAM,13,90,Ana
5746,Laptop,12,1500,Fernando
5747,Router,13,75,Hugo
5748,USB Hub,9,30,Hugo
5749,Teclado,2,45,Carlos
5750,Monitor,17,200,Ana
5751,Tablet,5,350,Gabriela
5752,Impresora,19,250,Carlos
5753,Webcam,5,60,Beatriz
5754,Laptop,11,1500,Hugo
5755,Auriculares,20,80,Diego
5756,Mouse,2,20,Diego
5757,Impresora,10,250,Elena
5758,Webcam,7,60,Fernando
5759,Webcam,15,60,Isabel
5760,Microfono,16,70,Diego
5761,Impresora,3,250,Elena
5762,Webcam,5,60,Carlos
5763,Switch,18,95,Gabriela
5764,RAM,6,90,Carlos
5765,Switch,20,95,Jose
5766,RAM,12,90,Ana
5767,Microfono,20,70,Hugo
5768,Impresora,19,250,Elena
5769,RAM,6,90,Gabriela
5770,Mouse,12,20,Fernando
5771,RAM,16,90,Fernando
5772,Switch,4,95,Diego
5773,Laptop,2,1500,Jose
5774,Auriculares,19,80,Hugo
5775,Mouse,6,20,Isabel
5776,Auriculares,12,80,Ana
5777,Impresora,2,250,Hugo
5778,Microfono,8,70,Hugo
5779,Switch,9,95,Beatriz
5780,Microfono,12,70,Diego
5781,Parlantes,11,110,Ana
5782,Auriculares,16,80,Ana
5783,Mouse,2,20,Isabel
5784,Parlantes,18,110,Diego
5785,Router,8,75,Jose
5786,Teclado,7,45,Jose
5787,Parlantes,11,110,Beatriz
5788,Auriculares,17,80,Beatriz
5789,Switch,9,95,Elena
5790,Router,20,75,Ana
5791,Teclado,1,45,Jose
5792,Impresora,20,250,Fernando
5793,Switch,18,95,Beatriz
5794,Router,8,75,Diego
5795,USB Hub,17,30,Carlos
5796,Tablet,20,350,Beatriz
5797,Webcam,18,60,Diego
5798,Parlantes,19,110,Elena
5799,SSD,15,120,Fernando
5800,Auriculares,7,80,Beatriz
5801,SSD,9,120,Elena
5802,Monitor,10,200,Carlos
5803,Tablet,18,350,Gabriela
5804,Parlantes,4,110,Hugo
5805,Parlantes,6,110,Isabel
5806,Router,3,75,Isabel
5807,USB Hub,14,30,Gabriela
5808,USB Hub,19,30,Elena
5809,SSD,8,120,Jose
5810,Webcam,2,60,Gabriela
5811,Teclado,20,45,Gabriela
5812,Impresora,13,250,Elena
5813,Microfono,11,70,Gabriela
5814,Tablet,11,350,Diego
5815,Switch,10,95,Diego
5816,Parlantes,19,110,Carlos
5817,Router,9,75,Hugo
5818,Teclado,17,45,Isabel
5819,Switch,5,95,Ana
5820,Laptop,13,1500,Isabel
5821,Laptop,5,1500,Beatriz
5822,Router,11,75,Jose
5823,Teclado,12,45,Jose
5824,Impresora,11,250,Fernando
5825,Auriculares,1,80,Gabriela
5826,Webcam,20,60,Hugo
5827,Webcam,2,60,Isabel
5828,Tablet,5,350,Hugo
5829,SSD,4,120,Fernando
5830,Tablet,9,350,Diego
5831,SSD,14,120,Carlos
5832,RAM,14,90,Beatriz
5833,Microfono,10,70,Elena
5834,Microfono,6,70,Diego
5835,Tablet,8,350,Carlos
5836,Microfono,20,70,Jose
5837,Laptop,4,1500,Diego
5838,Router,17,75,Gabriela
5839,USB Hub,16,30,Carlos
5840,Impresora,7,250,Diego
5841,Webcam,12,60,Jose
5842,Mouse,2,20,Carlos
5843,Auriculares,14,80,Elena
5844,SSD,17,120,Fernando
5845,Tablet,18,350,Beatriz
5846,RAM,6,90,Hugo
5847,Teclado,19,45,Carlos
5848,Webcam,4,60,Jose
5849,Switch,3,95,Diego
5850,Tablet,18,350,Hugo
5851,Switch,19,95,Beatriz
5852,Router,13,75,Beatriz
5853,SSD,3,120,Fernando
5854,Webcam,20,60,Diego
5855,SSD,12,120,Diego
5856,Tablet,7,350,Fernando
5857,Webcam,12,60,Fernando
5858,Laptop,14,1500,Gabriela
5859,USB Hub,3,30,Hugo
5860,Impresora,15,250,Beatriz
5861,Webcam,15,60,Hugo
5862,Monitor,8,200,Beatriz
5863,SSD,2,120,Hugo
5864,RAM,1,90,Elena
5865,Auriculares,7,80,Fernando
5866,Mouse,17,20,Ana
5867,USB Hub,5,30,Beatriz
5868,Teclado,19,45,Diego
5869,Impresora,9,250,Diego
5870,USB Hub,7,30,Jose
5871,Router,8,75,Carlos
5872,Impresora,16,250,Jose
5873,Teclado,15,45,Gabriela
5874,Auriculares,6,80,Ana
5875,SSD,5,120,Hugo
5876,Router,12,75,Isabel
5877,Parlantes,11,110,Gabriela
5878,Monitor,9,200,Diego
5879,SSD,16,120,Ana
5880,Microfono,3,70,Ana
5881,RAM,12,90,Diego
5882,RAM,11,90,Isabel
5883,Webcam,9,60,Jose
5884,Switch,6,95,Elena
5885,Laptop,2,1500,Diego
5886,Teclado,2,45,Jose
5887,Mouse,5,20,Carlos
5888,Impresora,4,250,Ana
5889,Parlantes,15,110,Beatriz
5890,Parlantes,5,110,Elena
5891,Webcam,17,60,Gabriela
5892,Mouse,16,20,Jose
5893,Teclado,1,45,Ana
5894,Tablet,3,350,Carlos
5895,Mouse,3,20,Carlos
5896,SSD,20,120,Fernando
5897,Teclado,4,45,Fernando
5898,USB Hub,17,30,Fernando
5899,Microfono,11,70,Hugo
5900,Webcam,5,60,Hugo
5901,Laptop,8,1500,Ana
5902,Laptop,5,1500,Hugo
5903,Auriculares,6,80,Fernando
5904,Auriculares,16,80,Hugo
5905,Laptop,10,1500,Fernando
5906,RAM,10,90,Carlos
5907,RAM,4,90,Carlos
5908,Mouse,14,20,Beatriz
5909,Mouse,20,20,Ana
5910,Auriculares,14,80,Jose
5911,Webcam,17,60,Jose
5912,Monitor,19,200,Carlos
5913,Microfono,9,70,Elena
5914,Laptop,13,1500,Fernando
5915,Monitor,19,200,Ana
5916,Laptop,3,1500,Diego
5917,USB Hub,14,30,Fernando
5918,Monitor,13,200,Beatriz
5919,Impresora,11,250,Elena
5920,Tablet,7,350,Isabel
5921,SSD,20,120,Hugo
5922,Switch,9,95,Beatriz
5923,Laptop,11,1500,Ana
5924,Laptop,11,1500,Ana
5925,USB Hub,20,30,Carlos
5926,Auriculares,8,80,Isabel
5927,Laptop,12,1500,Elena
5928,Tablet,13,350,Elena
5929,Microfono,18,70,Fernando
5930,SSD,2,120,Isabel
5931,Tablet,11,350,Diego
5932,USB Hub,10,30,Isabel
5933,Monitor,11,200,Isabel
5934,Microfono,6,70,Isabel
5935,Webcam,7,60,Beatriz
5936,Mouse,7,20,Diego
5937,SSD,10,120,Fernando
5938,Laptop,7,1500,Jose
5939,Switch,11,95,Jose
5940,Laptop,20,1500,Carlos
5941,Router,10,75,Carlos
5942,Tablet,20,350,Jose
5943,Impresora,10,250,Beatriz
5944,RAM,2,90,Carlos
5945,RAM,16,90,Jose
5946,SSD,4,120,Ana
5947,Impresora,17,250,Beatriz
5948,Teclado,5,45,Diego
5949,Teclado,9,45,Fernando
5950,SSD,17,120,Diego
5951,Teclado,9,45,Diego
5952,Router,11,75,Beatriz
5953,Webcam,1,60,Jose
5954,Microfono,16,70,Diego
5955,USB Hub,14,30,Jose
5956,Impresora,15,250,Fernando
5957,Laptop,14,1500,Gabriela
5958,Laptop,16,1500,Diego
5959,Parlantes,1,110,Beatriz
5960,Router,3,75,Diego
5961,Teclado,11,45,Beatriz
5962,Webcam,15,60,Jose
5963,Webcam,16,60,Carlos
5964,Parlantes,1,110,Gabriela
5965,Teclado,4,45,Carlos
5966,Impresora,3,250,Elena
5967,Impresora,4,250,Elena
5968,Webcam,12,60,Diego
5969,Microfono,4,70,Beatriz
5970,Monitor,18,200,Jose
5971,Monitor,4,200,Ana
5972,Impresora,8,250,Elena
5973,Impresora,14,250,Carlos
5974,Parlantes,16,110,Gabriela
5975,Microfono,5,70,Carlos
5976,Impresora,5,250,Elena
5977,Teclado,10,45,Gabriela
5978,Impresora,8,250,Isabel
5979,Microfono,17,70,Carlos
5980,Mouse,1,20,Fernando
5981,RAM,20,90,Beatriz
5982,Parlantes,13,110,Isabel
5983,Impresora,14,250,Isabel
5984,Mouse,7,20,Elena
5985,Microfono,19,70,Jose
5986,USB Hub,6,30,Elena
5987,Auriculares,1,80,Fernando
5988,Router,2,75,Jose
5989,Teclado,1,45,Elena
5990,Tablet,14,350,Isabel
5991,Teclado,15,45,Diego
5992,Tablet,11,350,Diego
5993,Parlantes,5,110,Jose
5994,Laptop,11,1500,Diego
5995,Parlantes,14,110,Carlos
5996,Teclado,20,45,Isabel
5997,Laptop,16,1500,Ana
5998,Router,14,75,Diego
5999,Tablet,1,350,Gabriela
6000,SSD,5,120,Elena
6001,Tablet,20,350,Ana
6002,Router,4,75,Beatriz
6003,Mouse,19,20,Carlos
6004,RAM,6,90,Beatriz
6005,Auriculares,1,80,Isabel
6006,Auriculares,17,80,Ana
6007,USB Hub,20,30,Jose
